,Unnamed: 0,SMILES
38167,38167,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)N(O)C(=O)OCC(C)C)CC[C@H]1O
38168,38168,COC(=O)[C@@H](CNC(=O)\C=C\c1ccc(OC(=O)C)c(OC(=O)C)c1)NC(=O)\C=C\c2ccc(OC(=O)C)c(OC(=O)C)c2
38169,38169,COC(=O)[C@@H](COC(=O)\C=C\c1ccc(OC(=O)C)c(OC(=O)C)c1)NC(=O)\C=C\c2ccc(OC(=O)C)c(OC(=O)C)c2
38170,38170,CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)c(Cl)c1
38171,38171,CCCCCCCCCCCCCCCCNc1ccc(C(=O)OCC)c(Cl)c1
38172,38172,CCOC(=O)c1ccc(NCCCCCCCCCCNc2ccc(cc2)C(=O)OCC)cc1
38173,38173,CCCCCCCCCCCCC\C=C\Nc1ccc(cc1)C(=O)O
38174,38174,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N(C)[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38175,38175,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38176,38176,N[C@]1(CC[C@H](C1)C(=O)O)C(=O)O
38177,38177,[Na+].C[Si](C)(C)CCCNc1ccc(cc1)C(=O)[O-]
38178,38178,Oc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C(=O)[C@H]2c4ccc(O)cc4
38179,38179,CC(C)[C@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3
38180,38180,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CSc4nnnn4CC(=O)N(C)C)C3
38181,38181,CN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)C(=O)c4ccccc4
38182,38182,COC[C@H]1O[C@@]2(CCC(=C)[C@@H](OC(=O)C)[C@H](C)Cc3ccccc3)O[C@@]([C@H](O)[C@H]2O)(C(=O)O)[C@]1(O)C(=O)O
38183,38183,CCCCSCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)OC
38184,38184,FCCN(N=O)C(=O)NC1CCC(=O)NC1=O
38185,38185,OC(=O)c1ccc(NCCC2CCCC2)cc1
38186,38186,OCC1CC(C(O)C1O)n2nnc3c(O)ncnc23
38187,38187,Nc1nc(N)c2ncn(C3CC(O)C(CO)C3)c2n1
38188,38188,CO\C(=C\1/C(=NC(=C(C(=O)OC)C1(C)c2ccccc2)C)C)\O
38189,38189,CCC1(C(=C(C)N=C(C)/C/1=C(/O)\OC)C(=O)OC)c2ccccc2
38190,38190,CNc1nc(cc2ncccc12)c3ccc(cc3)N(C)C
38191,38191,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CSc4nnnn4CCN(C)C)C3
38192,38192,O\N=C/1\[C@H]([C@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5
38193,38193,CSc1ccccc1c2cc3ncccc3c(NCCCN)n2
38194,38194,CN(C)c1cccc2c(cccc12)S(=O)(=O)N[C@@H](CNC(=O)c3ccc4CN(CCC5CCNCC5)C(=O)c4c3)C(=O)O
38195,38195,Fc1cccc(c1C(=O)Nc2c3CCN(Cc4ccccc4)c3nc5ccccc25)C(F)(F)F
38196,38196,OC(c1ccccc1)c2ccc(NC(=O)c3cc(ccc3O)[N+](=O)[O-])cc2
38197,38197,CN1CCc2c(NC(=O)CN3CCCCC3)c4ccccc4nc12
38198,38198,Oc1ccc(cc1C(=O)Nc2ccc(Oc3cccc(c3)C(F)(F)F)c(Cl)c2)[N+](=O)[O-]
38199,38199,CCCC[S+]([O-])CCCCCCCCCCCNc1ccc(cc1)C(=O)O
38200,38200,OC(=O)[C@H](CCC(=O)Nc1cccc2ccccc12)NC(=O)CCC(NC(=O)c3cc(Cl)cc(Cl)c3)C(=O)N4CCC5(CCCC5)CC4
38201,38201,CN(Cc1ccccc1)C(=O)CC[C@H](NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3)C(=O)O
38202,38202,OC(=O)[C@H](CC(=O)Nc1cccc2ccccc12)NC(=O)CCC(NC(=O)c3cc(Cl)cc(Cl)c3)C(=O)N4CCC5(CCCC5)CC4
38203,38203,NCCCNc1nc(cc2ncccc12)c3cccc(c3)c4ccsc4
38204,38204,CN1CCc2c(NC(=O)CNCCc3ccc(O)cc3)c4ccccc4nc12
38205,38205,OC(=O)CCc1ccccc1CC2C3CCC(O3)C2c4occ(n4)C(=O)NCCCCc5ccc(O)cc5
38206,38206,CC(=O)S[C@@H]1CC2=CC(=O)[C@@H]3C[C@@H]3C2(C)C4CCC5(C)C([C@H]6C[C@H]6[C@@]57CCC(=O)O7)C14
38207,38207,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC=C)[C@H](C)CO5)[C@]13C(=O)O
38208,38208,CCCCCCCCCC\C(=N\O)\CCCCCNc1ccc(cc1)C(=O)O
38209,38209,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CSc4nnnn4C)C3
38210,38210,C[C@@H](O)[C@H](N(C)C(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38211,38211,CC[C@@H](N[C@@H](CC(C)C)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c3ccccc23)C(=O)O
38212,38212,Oc1ccc(cc1)[C@@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4
38213,38213,OC(CNCCNC(=O)c1cccs1)COc2ccccc2
38214,38214,CC(C)C[C@H](CP(=O)(O)CSc1ccc2ccccc2n1)C(=O)N[C@H]3Cc4cn(CCCCCCNC3=O)c5ccccc45
38215,38215,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](N(C)C(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38216,38216,CN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)C(=O)C
38217,38217,CC(C)COC(=O)N(C)[C@@H]1CCN2CCc3ccccc3[C@@H]2C1
38218,38218,CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCCBr)cc1
38219,38219,CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCBr)cc1
38220,38220,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN([C@H](C)CO5)c6ccc(Cl)s6)[C@]13C(=O)O
38221,38221,CN[C@H](Cc1ccccc1)C(=O)N[C@@H]2CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5ccccc5)NC2=O)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N
38222,38222,OC(CNCCNC(=O)c1ccc2ccccc2n1)COc3ccccc3C#N
38223,38223,CCN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)S(=O)(=O)C
38224,38224,CCCN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)S(=O)(=O)C
38225,38225,CN1CCc2c(NC(=O)CNC(C)(C)C)c3ccccc3nc12
38226,38226,CCCCCCCCCCC(=O)CCCCCNc1ccc(cc1)C(=O)OCC
38227,38227,CN1CCc2c(NC(=O)Cc3ccccc3)c4ccccc4nc12
38228,38228,OC(CNCCNC(=O)c1ccncc1)COc2ccccc2
38229,38229,CCCCCCCCCCC(C)(O)CCCCCNc1ccc(cc1)C(=O)O
38230,38230,OC(CNCCNC(=O)Cc1csc(n1)c2ccc(Cl)cc2)COc3ccccc3C#N
38231,38231,COC(=O)[C@@H](CNC(=O)\C=C\c1ccc(OC)c(OC)c1)NC(=O)\C=C\c2ccc(OC)c(OC)c2
38232,38232,CCCCCCCCCCCCCCCCNc1ccc(cc1)C(=O)SCC(O)CO
38233,38233,[Cl-].C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](Cc4c[n+](CCO)cn4C)C3
38234,38234,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN[C@H](C)CO5)[C@]13C(=O)O
38235,38235,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CSc4nnnn4c5ccncc5)C3
38236,38236,Nc1nc(N)c2nnn(C3CC(O)C(CO)C3)c2n1
38237,38237,CC(C)C[C@H](CS)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c3ccccc23
38238,38238,OC(=O)C1CCSC(=N1)c2ncccc2O
38239,38239,CCCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO
38240,38240,CCOC(=O)c1ccc(NCCCCCCCCCCCCCCCCSC(=O)C)cc1
38241,38241,CCCCS(=O)(=O)N(C)[C@@H]1CCN2CCc3ccccc3[C@@H]2C1
38242,38242,OC(CNCCNC(=O)C1CCCO1)COc2ccccc2O
38243,38243,CCCNC(=O)c1coc(n1)C2C3CCC(O3)C2Cc4ccccc4CCC(=O)O
38244,38244,CNC(=O)c1coc(n1)C2C3CCC(O3)C2Cc4ccccc4CCC(=O)O
38245,38245,CCCCCCCCCCC(Cl)CCCCCNc1ccc(cc1)C(=O)OCC
38246,38246,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1C)C(=O)N
38247,38247,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38248,38248,CCCC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38249,38249,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38250,38250,OC(CNCCNC(=O)Cc1cc2ccccc2[nH]1)COc3ccccc3C#N
38251,38251,CCS(=O)(=O)N(C)[C@@H]1CCN2CCc3ccccc3[C@@H]2C1
38252,38252,OC(CNCCNC(=O)c1cc2ccccc2[nH]1)COc3ccccc3C#N
38253,38253,CC(C)C[C@H](CN(O)C=O)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c3ccccc23
38254,38254,NC1(CC1c2cccc(O)c2)C(=O)O
38255,38255,[Na+].CCCCCCCCCCC(N)CCCCCNc1ccc(cc1)C(=O)[O-]
38256,38256,CN(O)C(=O)[C@H]1CSC(=N1)c2ncccc2O
38257,38257,CO\C(=C\1/C(=NC(=C(C(=O)OC)C1(C)c2cccc(c2)[N+](=O)[O-])C)C)\O
38258,38258,CCCCCCCCCCC(N)CCCCCNc1ccc(cc1)C(=O)OCC
38259,38259,CCCCCCCCCCC(CCCCCNc1ccc(cc1)C(=O)OCC)SC(=O)C
38260,38260,CN(Cc1ccccc1)C(=O)C[C@H](NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3)C(=O)O
38261,38261,CCCCCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)O
38262,38262,[Li+].[Li+].[Li+].[O-]C(=O)CC[C@H](NP(=S)([O-])c1ccccc1)C(=O)[O-]
38263,38263,[Li+].[Li+].[Li+].CP(=S)([O-])N[C@@H](CCC(=O)[O-])C(=O)[O-]
38264,38264,CCCCCCCCCCCCCCCCNc1ccc(cc1)C(=O)SCCO
38265,38265,FC(F)(F)C1=CN(Cc2cccc(n2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1
38266,38266,FC(F)(F)C1=CN(Cc2ccnc(c2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1
38267,38267,FC(F)(F)C1=CN([C@@H]2CCCN(Cc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C2)C(=O)C=C1
38268,38268,CCCCCCCCCCCCCCN(C(=O)C)c1ccc(cc1)C(=O)O
38269,38269,CCCC[C@H](NC(=O)[C@@H]1[C@H]([C@H]1S(=O)(=O)C(C)C)c2ccccc2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)[C@@H](O)CC(C)C
38270,38270,[Cl-].C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](Cc4cc[n+](C)n4C)C3
38271,38271,CC(N)Cc1c[nH]c2ccccc12
38272,38272,OCC1CC(C(O)C1O)n2cnc3c(O)ncnc23
38273,38273,Nc1nc(S)c2ncn(C3CC(O)C(CO)C3)c2n1
38274,38274,Oc1ccc2C(=O)[C@H]([C@H](Oc2c1)c3ccc(OCCN4CCCCC4)cc3)c5ccccc5
38275,38275,CN(CC(=O)O)C(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2
38276,38276,CC(=O)N(O)CCCCCN(O)C(=O)[C@H]1CSC(=N1)c2ncccc2O
38277,38277,OC(=O)[C@@H]1COC(=N1)c2ncccc2O
38278,38278,COc1cc(CC(C)N)cc(OC)c1OC
38279,38279,[Li+].[Li+].[Li+].CCP(=S)([O-])N[C@@H](CCC(=O)[O-])C(=O)[O-]
38280,38280,[Li+].[Li+].[Li+].CCCCP(=S)([O-])N[C@@H](CCC(=O)[O-])C(=O)[O-]
38281,38281,COc1ccc2c(O)cc(CC(=O)NCCNCC(O)COc3ccccc3C#N)nc2c1
38282,38282,COc1cccc(OC)c1CC(C)N
38283,38283,CN(C(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)c4ccc(cc4)C(=O)O
38284,38284,CC(C)[C@@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3
38285,38285,C[C@H](Cc1ccccc1)[C@H](OC(=O)C)C(=C)CC[C@]23O[C@H](C(=O)C)[C@@](O)(C(=O)O)[C@](O2)([C@H](O)[C@H]3O)C(=O)O
38286,38286,C[C@H](Cc1ccccc1)[C@H](OC(=O)C)C(=C)CC[C@]23O[C@H](CO)[C@@](O)(C(=O)O)[C@](O2)([C@H](O)[C@H]3O)C(=O)O
38287,38287,CC[C@H](C)C[C@H](C)\C=C\C(=O)O[C@@H]1[C@@H](O)[C@@]2(CCC(=C)[C@@H](OC(=O)C)[C@H](C)Cc3ccccc3)O[C@H](CNS(=O)(=O)C(F)(F)F)[C@@](O)(C(=O)O)[C@@]1(O2)C(=O)O
38288,38288,CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCCCCCC(=O)NCCCOc4cccc(CN5CCCCC5)c4)c3)c6ccccc16
38289,38289,CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCCCC(=O)NCCCOc4cccc(CN5CCCCC5)c4)c3)c6ccccc16
38290,38290,CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCCC(=O)NCCCOc4cccc(CN5CCCCC5)c4)c3)c6ccccc16
38291,38291,OC(=O)c1cccc(NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3)c1
38292,38292,COc1ccc(OC)c2c(C)nc(O)nc12
38293,38293,OC(CNCCNC(=O)c1cc2ccccc2[nH]1)COc3ccccc3
38294,38294,OC(=O)c1ccc(NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3)cc1
38295,38295,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC6CC6)[C@H](C)CO5)[C@]13C(=O)O
38296,38296,CCOC12C=C(CC=C)C(=O)C=C1O[C@@H]([C@H]2C)c3ccc(OC)c(OC)c3
38297,38297,CCO\C(=C\1/C(=NC(=C(C(=O)OCC)C1(C)c2cccnc2)C)C)\O
38298,38298,CCO\C(=C/1\C(C(=C(C)N=C1C)C(=O)OCC)c2cccnc2)\O
38299,38299,NCCc1cc(O)c(O)c(O)c1
38300,38300,CC(C)NCC(O)c1cc(O)cc(O)c1
38301,38301,CNCC(O)c1ccc(O)cc1
38302,38302,CCCCCCCCCCCCCCN(CC)c1ccc(cc1)C(=O)O
38303,38303,CCCCC(NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)C(=O)O
38304,38304,CC(C)C(=O)NCCNCC(O)COc1nsnc1N2CCOCC2
38305,38305,OC(=O)CCNC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2
38306,38306,Cc1nc(O)nc2ccc(cc12)N3CCCCC3
38307,38307,CC(=O)c1ccc(cc1)C(=O)NCCNCC(O)COc2cccc3OCCOc23
38308,38308,CNC(=O)Nc1ccc(cc1)C(=O)NCC(C)NCC(O)COc2cccc3OCCOc23
38309,38309,CC(CNC(=O)Cc1ccccc1)NCC(O)COc2cccc3OCCOc23
38310,38310,OC(=O)c1ccc(NCCCCCCCCCCCCCCCCS)cc1
38311,38311,CCOC(=O)c1ccc(NCCCCCCCCCCCCCCCCS)cc1
38312,38312,OC(=O)c1ccc(NCCCCCCCCCCCS)cc1
38313,38313,COc1ccc(cc1)c2cc3ncc(Br)cc3c(NCCCN)n2
38314,38314,COC(=O)c1c(C)c(C)cc2C(=O)N(C(=Nc12)C)c3ccccn3
38315,38315,CC1=Nc2cccnc2C(=O)N1c3ccccc3C
38316,38316,COC(=O)c1c(C)c(C)cc2C(=O)N(C(=Nc12)C)c3ccccc3C
38317,38317,OC(=O)c1ccccc1NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3
38318,38318,CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCC(=O)NCCCOc4cccc(CN5CCCCC5)c4)c3)c6ccccc16
38319,38319,Cc1nc(O)nc2ccc3OCOc3c12
38320,38320,COc1cc(OC)c2nc(O)nc(C)c2c1
38321,38321,COc1cc(OC)c2c(C)nc(O)nc2c1
38322,38322,OC(=O)[C@H]1COC(=N1)c2ncccc2O
38323,38323,[Na+].Oc1cccnc1C2=N[C@@H](CS2)C(=O)[O-]
38324,38324,O=C1NC(=O)C(Oc2ccc3ccccc3c2)S1
38325,38325,OC(=O)[C@@H]1CSC(=N1)c2ncccc2O
38326,38326,OC(CNCCNC(=O)c1ccccc1OCCC=C)COc2cccc3OCCOc23
38327,38327,CC(C)C[C@H](CC(=O)O)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c3ccccc23
38328,38328,COc1ccc(cc1)c2cc3nc(O)ccc3c(NCCCN)n2
38329,38329,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN([C@H](C)CO5)C6CCCC=C6)[C@]13C(=O)O
38330,38330,CCC(N)C(O)c1ccc(O)c(O)c1
38331,38331,CC1=Nc2c(cc(C)c(C)c2C(=O)O)C(=O)N1c3ccc(F)cc3
38332,38332,OC(=O)[C@@H](Cc1ccccc1)NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3
38333,38333,CN(C(Cc1ccccc1)C(=O)O)C(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3
38334,38334,OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3
38335,38335,CCCCCCCCCCCCCCN(C)c1ccc(cc1)C(=O)O
38336,38336,CCCCCCCCCCCCCCCCNc1ccc(cc1)C(=O)NNC(=O)C
38337,38337,COc1cc2nc(O)nc(C)c2c(OC)c1OC
38338,38338,Cc1nc(O)nc2cc3OCOc3cc12
38339,38339,Nc1ccc(cc1)C(=O)NCCNCC(O)COc2cccc3OCCOc23
38340,38340,CCOC(=O)c1ccc(NCCCCCCCCCCCCCCCC(=O)O)cc1
38341,38341,COc1cc(OC)c(CC(C)N)c(OC)c1
38342,38342,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC=C(C)C)[C@H](C)CO5)[C@]13C(=O)O
38343,38343,COc1ccc(cc1)c2cc3ncccc3c(NCCN)n2
38344,38344,COc1ccc(cc1)c2cc3ncc(cc3c(NCCCN)n2)c4ccccc4
38345,38345,COc1ccc(cc1)c2cc3nc(ccc3c(NCCCN)n2)C(F)(F)F
38346,38346,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC=C(Cl)Cl)[C@H](C)CO5)[C@]13C(=O)O
38347,38347,CC(C)C(=O)NCCNCC(O)COc1cccc2nsnc12
38348,38348,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC(=C)Cl)[C@H](CO)CO5)[C@]13C(=O)O
38349,38349,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC(=C)Cl)[C@@H](CO5)C(F)(F)F)[C@]13C(=O)O
38350,38350,COc1ccc(CC(C)N)c(OC)c1
38351,38351,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]5CN(CC(=C)Cl)[C@H](C)[C@@H](C)O5)[C@]13C(=O)O
38352,38352,CC1=Nc2cccnc2C(=O)N1c3ccc(cc3)C(F)(F)F
38353,38353,CN(C(=O)[C@@H](CCC(=O)O)NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)c4ccccc4
38354,38354,CN(Cc1ccccc1)C(=O)[C@@H](CC(=O)O)NC(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N3CCC4(CCCC4)CC3
38355,38355,CC(C)(C)c1cc2ncccc2c(NCCCN)n1
38356,38356,CC1=Nc2cccnc2C(=O)N1c3cccc(c3)C(F)(F)F
38357,38357,CC1=Nc2cccnc2C(=O)N1c3ccccc3C(F)(F)F
38358,38358,CC(C)CN1C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C5(CC2C=C(C(C)C)[C@@]35C(=O)O)C=O)OC[C@H]1C
38359,38359,NCCCNc1nc(cc2ncccc12)c3cccs3
38360,38360,CN1CCN(CC1)c2ccc3nc(O)nc(C)c3c2
38361,38361,CCCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)O
38362,38362,COC(=O)c1c(C)c(C)cc2C(=O)N(C(=Nc12)C)c3cccc(F)c3
38363,38363,C\C(=N/N=C(\S)/NCCN)\c1ccccn1
38364,38364,OC(=O)CC[C@H](NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)C(=O)NCc4cccc5ccccc45
38365,38365,OC(=O)CCc1ccccc1CC2C3CCC(O3)C2c4occ(\C=C\CCCCC5CCCCC5)n4
38366,38366,Cc1nc(O)nc2ccc(O)c(O)c12
38367,38367,COc1cc(CC(C)N)c(SC)cc1OC
38368,38368,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N
38369,38369,CCCC[C@H](NC(=O)CNC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38370,38370,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)C(=O)N)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38371,38371,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CCCCN)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38372,38372,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)C(C)(C)NC)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
38373,38373,CC[C@H](C)C[C@H](C)\C=C\C(=O)O[C@@H]1[C@@H](O)[C@@]2(CCC(=C)[C@@H](OC(=O)C)[C@H](C)Cc3ccccc3)O[C@H](CN=C(N)N)[C@@](O)(C(=O)O)[C@@]1(O2)C(=O)O
